id,lng,lat,name,regnumber,industry,reglocation,businessscope,phonenumber,email,regcapital,regstatus,reginstitute,legalpersonname,approvedtime,estiblishtime,totime,updatetimes,companyorgtype,base,actualcapital,orgapprovedinstitute,orgnumber,branchcount,investcount,comabnoinfo,companybidcount,copyrightregcount,investorcount,empcount,staffcount,comchaninfocount,annurepyear,comabnoinfocount,patentcount,lawsuitcount,bondcount,tmcount,investorlist,stafflist,stafflisttypejoin
1167989488,102.8991597,30.36748094,四川奥斯廷科技有限公司,5.11E+14,研究和试验发展,绵阳科创区创新中心8号楼313号,机器人减速器的研发、生产、销售、安装，智能机器人、自动化装备、智能自动化生产系统、物流仓储系统、生产辅助系统、控制软件、智能化数控系统、信息技术与网络系统的设计、开发及技术咨询、技术服务、技术转让，自营货物及技术进出口业务（国家限制或禁止的项目或技术除外）。,13981825056,2215526229@qq.com,800,存续,四川省绵阳市工商行政管理局,李照廷,1.45E+12,1.42E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,3,5,1,0,0,0,0,1,"郭景松,绵阳顾能智能设备经营中心（有限合伙）,","李季,李照廷,苟茂星,","经理 ,执行董事 ,监事 ,"
1215275486,102.8991597,30.36748094,四川力程测控技术有限公司,5.11E+14,仪器仪表制造业,绵阳市涪城区绵安路35号（科技城软件产业园）,机械式定位器、智能式定位器、电磁阀、自动安全报警阀门，非标准设备及器件等机电一体化产品的研制、生产及销售；工业自动化控制系统集成及软件研发和销售；国家允许的进出口贸易。(依法须经批准的项目，经相关部门批准后方可开展经营活动)***,13158893348,401178352@qq.com,121.95,存续,四川省绵阳市涪城区工商行政管理局,徐程松,1.43E+12,1.39E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,7,0,5,5,3,0,8,0,0,1,"杨云冬,谭晓治,王艳军,徐程松,谢沁窈,顾旭,江苏志昇投资管理咨询有限公司,","徐志明,顾旭,徐程松,谢沁窈,谭晓治,","董事 ,董事 ,董事 ,董事长 ,监事 ,"
1227584129,102.8991597,30.36748094,四川省积水科技有限公司,5.11E+14,批发业,绵阳市游仙区新桥镇民主村二社,金属切削液、金属表面处理剂、水处理化学品、黏合剂、脱模剂的研发、生产和销售；包装材料的生产和销售；油漆的研发及销售；电子产品、机电设备、仪器仪表、化工产品（不含危险化学品）的销售。(以上经营范围，需许可、备案的取得许可、备案后经营，需资质的凭资质经营)***,0816-5025466,1621235574@qq.com,800,存续,四川省绵阳市游仙区工商行政管理局,冯琼,1.42E+12,1.11E+12,1.74E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,5,1,2,2,3,0,0,0,0,0,"冯琼,周勇,周中华,王敬东,张敬阳,","周勇,冯琼,","监事 ,执行董事 ,"
1232055602,102.8991597,30.36748094,四川科莱立泊停车设备有限公司,5.11E+14,仪器仪表制造业,绵阳市绵山路64号附5号,立体停车设备的生产、销售、安装维护及维修改造。衡器产品的生产、销售，机械加工，电子设备、电子测量仪器、电子机械产品、工业自动控制设备的销售。进出口贸易（国家禁止的除外），科技信息咨询及技术服务。（以上项目不含前置许可项目，后置许可项目凭许可证或审批文件经营）,0816-5012568,cl@myclimb.cn,2000,存续,四川省科学城工商行政管理局,余海跃,1.42E+12,1.37E+12,3.25E+13,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,0,2,2,3,0,14,1,0,0,"四川科莱电梯股份有限公司,","许成林,余海跃,","监事 ,执行董事 ,"
1232568686,104.7716183,31.49405287,绵阳开元磁性材料有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳市游仙经济试验区,磁性材料及元器件生产、制造、销售，出口本企业自产的磁芯及电子元器件，进口本企业生产、科研所需原辅材料、机械设备、仪器仪表、零配件。（以上经营范围中依法须经批准项目，经相关部门批准后方可开展经营活动）,0816-2971233,kyccren@163.com,300,存续,四川省绵阳市游仙区工商行政管理局,汪伟,1.46E+12,8.64E+11,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,21,6,1,0,3,0,104,3,0,3,"汪伟,罗林,张宇,刘蒙才,张健,吴君,徐卫东,郭绪,姚勇,马培基,韩向林,朱孝明,赵昌金,张松才,郑素兰,於孝光,唐久强,李晓定,姚玲,徐建华,绵阳开元电力（集团）股份有限公司,","汪伟,","执行董事 ,"
1308026248,102.8991597,30.36748094,四川睿光科技有限责任公司,5.11E+14,科技推广和应用服务业,绵阳市科学城绵山路64号(科学城八区十二所系统楼302号）,激光器、科学仪器、光电器件的研发及系统集成，光学相关标准及检测，洁净精密装校工程、光学元器件、及自动化产品的研制，新材料生产与销售及相关工程咨询、设计、安装、调试、维护、修理及技术改造、技术培训、技术服务及转让，科技项目孵化及投资，软件开发，会务服务，办公设备、电子产品及耗材的销售。（以上项目不含前置许可项目，后置许可项目凭许可证或审批文件经营）,0816-6080226,,200,存续,四川省科学城工商行政管理局,许乔,1.45E+12,1.38E+12,3.25E+13,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,1,1,2,4,1,3,0,9,0,0,0,"四川融圆聚能科技有限责任公司,","王燕,唐晓东,许乔,范勇恒,","监事 ,监事 ,执行董事 ,总经理 ,"
1316373226,104.705519,31.50470126,四川省绵阳市吉星消防药剂有限公司,5.11E+14,化学原料和化学制品制造业,绵阳市安州区花荄镇龙兴村二组,消防药剂生产、销售，灭火器灌装药剂。,0816-4332275,jxxf1933@163.com,1200,存续,四川省绵阳市安县工商行政管理局,钟迪炯,1.47E+12,1.07E+12,3.25E+13,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,0,2,4,3,0,1,0,0,1,"四川省绵阳市金钟化工有限公司,","钟迪炯,钟思礼,","执行董事 ,监事 ,"
1346840565,104.7228681,31.76385467,江油中化炉窑工程有限公司,5.11E+14,建筑安装业,江油市工业开发区,耐火纤维、耐火材料制造；金属配件销售；筑炉保温、保冷、防腐工程安装、服务；精细化工（不含化学危险品）生产、销售。 （依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-3366995,,1200,存续,四川省绵阳市江油市工商行政管理局,徐庆涛,1.47E+12,1.00E+12,2.58E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,4,0,2,0,3,0,0,8,0,0,"徐光明,丁卫建,徐光道,徐庆涛,","丁卫建,徐庆涛,","监事 ,执行董事兼总经理 ,"
1485740699,104.705519,31.50470126,绵阳盛莉科技有限责任公司,5.11E+14,科技推广和应用服务业,绵阳科创区西南科技大学国家大学科技园,自救逃生设备研发、生产、销售，软件研发及相关技术服务，计算机信息技术服务，会务会展（不含餐饮、住宿）服务，国内广告设计、制作、发布，翻译服务。,15892607061,,20,存续,四川省绵阳市工商行政管理局,赵莉,1.44E+12,1.44E+12,2.07E+12,1.47E+12,有限责任公司(自然人独资),sc,,,,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,"赵莉,","赵莉,宜晨虹,","执行董事 ,监事 ,"
1531308786,102.8991597,30.36748094,四川久信工程造价咨询有限公司,5.10E+14,专业技术服务业,成都市金牛区星辉中路16号0626号,工程造价咨询（凭资质证经营）。,13008103228,373540462@qq.com,50,存续,成都市金牛工商局,袁静,1.46E+12,1.11E+12,6.40E+13,1.47E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,"胡敬林,黄涛,袁静,","黄涛,袁静,","监事 ,执行董事兼总经理 ,"
1600520826,102.8991597,30.36748094,四川海鹏里科技有限公司,5.11E+14,研究和试验发展,绵阳科创区创业服务中心所属孵化大楼A303号,核辐射探测器及材料、核电子学仪器、辐射防护材料及仪器、半导体器件、管件阀门、光学器件、核仪器仪表及设备的销售及其技术研发、技术转让、技术服务，计算机软硬件及电子商务（不含金融、增值电信业务）技术开发，自营货物及技术进出口业务（国家限制或禁止的项目或技术除外）。,0816-6335396,guohui@haipenly.com,200,存续,四川省绵阳市工商行政管理局,曾本伍,1.46E+12,1.42E+12,3.25E+13,1.47E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,"曾本伍,郭惠,","郭惠,曾本伍,","监事 ,执行董事 ,"
1605735646,104.705519,31.50470126,绵阳鑫亮机电科技有限公司,5.11E+14,专用设备制造业,绵阳市游仙区石马镇翠屏村（石马工业园区）,"机电产品的研发、生产、销售，机械加工，五金制品设计、制造，塑胶电子产品设计、制造，环保设备研发、制造，非标设备研发、制造，模具设计、制造（以上经营范围不含前置许可项目,依法需经相关部门批准的，凭其批准文件经营）。",0816-2660328,,300,存续,四川省绵阳市游仙区工商行政管理局,梁发义,1.46E+12,1.37E+12,2.31E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,1,2,10,3,0,0,1,0,0,"刘英,梁发义,","刘英,梁发义,","监事 ,执行董事 ,"
1619065374,102.8991597,30.36748094,四川科莱信息技术有限公司,5.11E+14,科技推广和应用服务业,绵阳市游仙区石马镇工业集中区,计算机软件、电子信息、网络技术、自动控制技术及其设备的研发、销售，电梯控制系统、物联网技术、数据管理系统的研发，信息集成服务及其设备的销售，科技信息咨询及技术服务，进出口贸易（国家限定公司经营或禁止进出口的商品和技术除外）。（以上经营范围不含前置许可项目，依法需经相关部门批准的，凭其批准文件经营）,0816-5012536,cl@myclimb.cn,1000,存续,四川省绵阳市游仙区工商行政管理局,余海跃,1.42E+12,1.40E+12,3.25E+13,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,1,1,0,2,4,2,0,0,0,0,0,"四川科莱电梯股份有限公司,","许成林,余海跃,","监事 ,执行董事兼总经理 ,"
1648387174,104.703652,31.496788,四川迈实通科技有限责任公司,5.11E+14,研究和试验发展,绵阳科创区创新中心二期2号楼320号,嵌入式系统软硬件、通信设备（不含大功率无线电发射装置及卫星地面接收设施）及零部件、机电设备及零部件、自动化控制设备、电源、电机及驱动设备、运动控制零部件、新能源设备及配套设备的技术研发、技术服务、技术转让及产品生产、销售及系统集成、系统维护。,18381669998,,500,存续,四川省绵阳市工商行政管理局,曾蕾,1.46E+12,1.44E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,3,5,1,0,1,0,0,0,"曾蕾,胥鹏,","曾蕾,胥鹏,曾昭康,","总经理 总经理 ,执行董事 执行董事 ,监事 监事 ,"
1649202888,102.8991597,30.36748094,四川省安道速博科技有限公司,5.11E+14,科技推广和应用服务业,绵阳高新区创业服务中心孵化大楼310室,航空电子设备、ADS-B设备、无线电发射设备、软件研发及销售；计算机及配件、五金交电及日用百货销售；进出口贸易。,15328221372,,50,存续,四川省绵阳市工商局高新分局,刘志勇,1.42E+12,1.42E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,"刘志勇,刘引川,林琳,","林琳,刘志勇,","监事 监事 ,执行董事 执行董事 ,"
1650235100,104.7611009,31.84372946,四川天利科技有限责任公司,5.11E+14,科技推广和应用服务业,江油市工业开发区科技路,涡轮增压器产品、机械电子产品、测控产品、特种风机产品及其它非标产品的设计、加工、销售；网络通信软件开发；测控电子产品销售；电力系统集成、制作及安装；科技成果转化及技术经济信息咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-3856348,18981172588@189.cn,300,存续,四川省绵阳市江油市工商行政管理局,黄明镜,1.41E+12,1.17E+12,2.75E+12,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,0,8,0,3,0,0,0,0,2,"中国燃气涡轮研究院,","唐磊,刘涛,张晓勇,郭振宇,黄明镜,向传国,杨俐俊,李琳宏,","董事 董事 ,董事 董事 ,董事 董事 ,董事 董事 ,董事长兼总经理 董事长兼总经理 ,董事 董事 ,董事长 董事长 ,监事 监事 ,"
1667714506,104.705519,31.50470126,绵阳同成智能装备股份有限公司,5.11E+14,仪器仪表制造业,绵阳市高新区火炬东街47号2-4号,机械设备设计、制造、销售及安装，工业自动控制系统装置设计、制造与集成，仪表仪器设计、制造，机电产品、家电产品、电子电器元器件生产、销售，软件设计、开发及销售，自营产品进出口贸易。,0816-2544738,tongcheng@tchigh-tech.com,7010,存续,四川省绵阳市工商行政管理局,张亮,1.46E+12,1.31E+12,3.25E+13,1.48E+12,股份有限公司(非上市、自然人投资或控股),sc,,,,0,0,0,0,2,45,4,8,5,3,0,16,2,0,2,"张亮,刘水平,李奇峰,罗珊剑,王晓杰,周勇,于立华,曾雅军,黄海东,潘立群,莫建军,王健,张小莉,舒永胜,杜江,万献君,万忠祥,唐剑,李余,黄章松,鄂永江,李春阳,李奇玉,胡静,石岚,柳朝徐,车伟,黄光连,张国正,孙瑜霜,梁涛,钟兴隆,吕大为,黄强,徐中平,刘亚君,陈力雄,何运安,曾定洪,朱永忠,马大兵,尹德宁,梁卫国,谢文,雷静,","张亮,石岚,梁勇,王森,魏志强,刘水平,徐中平,万献君,","董事长 董事长 ,监事 监事 ,董事 董事 ,董事 董事 ,董事 董事 ,董事 董事 ,监事 监事 ,监事 监事 ,"
1671848315,104.705519,31.50470126,绵阳堂宏家纺有限公司,5.11E+14,纺织业,绵阳市游仙区一环路东段235号1-4-1,床上用纺织品及其他床上用品、针纺织品、服装、百货、鞋帽、饰品销售；针纺织品的生产、加工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-2285367,251213918@qq.com,1000,存续,四川省绵阳市游仙区工商行政管理局,陈虹池,1.47E+12,1.39E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,6,2,0,0,0,0,0,"陈虹池,毛英,","毛英,陈虹池,","监事 监事 ,执行董事 执行董事 ,"
1695188501,104.702735,31.49678,四川天佑归谷科技有限公司,5.11E+14,研究和试验发展,绵阳科创区创新中心二期6号楼101号,企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,0816-2550022,,5000,存续,四川省绵阳市工商行政管理局,孟刚,1.47E+12,1.43E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,1,0,0,0,7,6,11,5,1,0,0,0,0,2,"成都交大房产开发有限责任公司,成都西南交通大学产业（集团）有限公司,绵阳科创园投资控股有限公司,四川长虹空调有限公司,上海中城信达雅金融信息服务有限公司,四川蜀业佳宸房地产开发有限公司,成都东煜壹号企业管理咨询合伙企业（有限合伙）,","陈俊,陈劲松,梁正明,路林,孟刚,王竹林,张国松,殷永辉,杜吉林,吴定刚,韦彦龙,","监事 ,董事 ,董事 ,董事 ,董事长 ,董事 ,监事 ,董事 ,监事 ,董事 ,监事 ,"
